track_id,cls,t,x,y,z,w,l,h,vx,vy,theta,conf
101,0,11.200,-44.1934,84.2392,3.7427,1.9227,4.4369,1.5793,3.7740,-7.9141,-1.08609,0.90
101,0,11.300,-43.8139,83.4424,3.7223,1.9227,4.4369,1.5793,3.8238,-8.0432,-1.08603,0.90
101,0,11.400,-43.4297,82.6328,3.7002,1.9227,4.4369,1.5793,3.8567,-8.1426,-1.08599,0.90
101,0,11.500,-43.0410,81.8107,3.6763,1.9227,4.4369,1.5793,3.8992,-8.2657,-1.08598,0.90
101,0,11.600,-42.6483,80.9764,3.6505,1.9227,4.4369,1.5793,3.9526,-8.4133,-1.08595,0.90
101,0,11.700,-42.2516,80.1302,3.6229,1.9227,4.4369,1.5793,3.9914,-8.5297,-1.08678,0.90
101,0,11.800,-41.8511,79.2727,3.5935,1.9227,4.4369,1.5793,4.0153,-8.6130,-1.08920,0.90
101,0,11.900,-41.4469,78.4043,3.5622,1.9227,4.4369,1.5793,4.0639,-8.7474,-1.09158,0.90
101,0,12.000,-41.0394,77.5256,3.5292,1.9227,4.4369,1.5793,4.0974,-8.8468,-1.09398,0.90
101,0,12.100,-40.6286,76.6373,3.4945,1.9227,4.4369,1.5793,4.1152,-8.9093,-1.09641,0.90
101,0,12.200,-40.2147,75.7402,3.4583,1.9227,4.4369,1.5793,4.1445,-8.9933,-1.09883,0.90
101,0,12.300,-39.7980,74.8351,3.4206,1.9227,4.4369,1.5793,4.1858,-9.0994,-1.10126,0.90
101,0,12.400,-39.3787,73.9228,3.3817,1.9227,4.4369,1.5793,4.2118,-9.1674,-1.10370,0.90
101,0,12.500,-38.9568,73.0041,3.3417,1.9227,4.4369,1.5793,4.2222,-9.1968,-1.10614,0.90
101,0,12.600,-38.5326,72.0798,3.3010,1.9227,4.4369,1.5793,4.2589,-9.2792,-1.10857,0.90
101,0,12.700,-38.1062,71.1507,3.2596,1.9227,4.4369,1.5793,4.2800,-9.3240,-1.11100,0.90
101,0,12.800,-37.6777,70.2175,3.2179,1.9227,4.4369,1.5793,4.2856,-9.3311,-1.11343,0.90
101,0,12.900,-37.2474,69.2809,3.1760,1.9227,4.4369,1.5793,4.3181,-9.3936,-1.11586,0.90
101,0,13.000,-36.8153,68.3414,3.1342,1.9227,4.4369,1.5793,4.3347,-9.4193,-1.11830,0.90
101,0,13.100,-36.3816,67.3996,3.0926,1.9227,4.4369,1.5793,4.3351,-9.4087,-1.12074,0.90
101,0,13.200,-35.9466,66.4559,3.0514,1.9227,4.4369,1.5793,4.3626,-9.4565,-1.12319,0.90
101,0,13.300,-35.5103,65.5108,3.0107,1.9227,4.4369,1.5793,4.3743,-9.4692,-1.12564,0.90
101,0,13.400,-35.0729,64.5646,2.9706,1.9227,4.4369,1.5793,4.3702,-9.4475,-1.12811,0.90
101,0,13.500,-34.6345,63.6176,2.9313,1.9227,4.4369,1.5793,4.3792,-9.4538,-1.13060,0.90
101,0,13.600,-34.1953,62.6702,2.8927,1.9227,4.4369,1.5793,4.4004,-9.4875,-1.13307,0.90
101,0,13.700,-33.7556,61.7226,2.8549,1.9227,4.4369,1.5793,4.4041,-9.4862,-1.13549,0.90
101,0,13.800,-33.3157,60.7754,2.8180,1.9227,4.4369,1.5793,4.3898,-9.4499,-1.13792,0.90
101,0,13.900,-32.8759,59.8289,2.7817,1.9227,4.4369,1.5793,4.4009,-9.4723,-1.13868,0.90
101,0,14.000,-32.4367,58.8835,2.7463,1.9227,4.4369,1.5793,4.3941,-9.4589,-1.13943,0.90
101,0,14.100,-31.9983,57.9397,2.7114,1.9227,4.4369,1.5793,4.3696,-9.4096,-1.14019,0.90
101,0,14.200,-31.5610,56.9979,2.6772,1.9227,4.4369,1.5793,4.3568,-9.3869,-1.14095,0.90
101,0,14.300,-31.1252,56.0586,2.6434,1.9227,4.4369,1.5793,4.3561,-9.3901,-1.14171,0.90
101,0,14.400,-30.6910,55.1225,2.6100,1.9227,4.4369,1.5793,4.3393,-9.3564,-1.14247,0.90
101,0,14.500,-30.2585,54.1899,2.5770,1.9227,4.4369,1.5793,4.3079,-9.2877,-1.14323,0.90
101,0,14.600,-29.8277,53.2613,2.5442,1.9227,4.4369,1.5793,4.3068,-9.2798,-1.14399,0.90
101,0,14.700,-29.3983,52.3364,2.5115,1.9227,4.4369,1.5793,4.2932,-9.2400,-1.14475,0.90
101,0,14.800,-28.9702,51.4157,2.4789,1.9227,4.4369,1.5793,4.2670,-9.1678,-1.14551,0.90
101,0,14.900,-28.5432,50.4992,2.4464,1.9227,4.4369,1.5793,4.2710,-9.1568,-1.14628,0.90
101,0,15.000,-28.1172,49.5868,2.4138,1.9227,4.4369,1.5793,4.2634,-9.1165,-1.14704,0.90
101,0,15.100,-27.6917,48.6784,2.3813,1.9227,4.4369,1.5793,4.2444,-9.0481,-1.14780,0.90
101,0,15.200,-27.2666,47.7737,2.3488,1.9227,4.4369,1.5793,4.2403,-9.0139,-1.14856,0.90
101,0,15.300,-26.8420,46.8721,2.3162,1.9227,4.4369,1.5793,4.2506,-9.0149,-1.14932,0.90
101,0,15.400,-26.4177,45.9731,2.2837,1.9227,4.4369,1.5793,4.2490,-8.9919,-1.15008,0.90
101,0,15.500,-25.9933,45.0762,2.2511,1.9227,4.4369,1.5793,4.2342,-8.9471,-1.15085,0.90
101,0,15.600,-25.5692,44.1802,2.2186,1.9227,4.4369,1.5793,4.2335,-8.9419,-1.15161,0.90
102,0,10.800,11.1725,-33.9805,-0.5678,1.7400,4.0300,1.6925,1.8305,-4.1049,-1.12787,0.90
102,0,10.900,11.3559,-34.3918,-0.5832,1.7400,4.0300,1.6925,1.8371,-4.1205,-1.12787,0.90
102,0,11.000,11.5394,-34.8035,-0.5986,1.7400,4.0300,1.6925,1.8383,-4.1255,-1.12787,0.90
102,0,11.100,11.7231,-35.2158,-0.6141,1.7400,4.0300,1.6925,1.8334,-4.1179,-1.12787,0.90
102,0,11.200,11.9068,-35.6287,-0.6296,1.7400,4.0300,1.6925,1.8401,-4.1371,-1.12787,0.90
102,0,11.300,12.0906,-36.0420,-0.6451,1.7400,4.0300,1.6925,1.8401,-4.1406,-1.12787,0.90
102,0,11.400,12.2744,-36.4557,-0.6607,1.7400,4.0300,1.6925,1.8325,-4.1276,-1.12787,0.90
102,0,11.500,12.4578,-36.8692,-0.6763,1.7400,4.0300,1.6925,1.8287,-4.1247,-1.12787,0.90
102,0,11.600,12.6408,-37.2822,-0.6920,1.7400,4.0300,1.6925,1.8293,-4.1311,-1.12787,0.90
102,0,11.700,12.8232,-37.6943,-0.7076,1.7400,4.0300,1.6925,1.8221,-4.1196,-1.12769,0.90
102,0,11.800,13.0047,-38.1050,-0.7233,1.7400,4.0300,1.6925,1.8072,-4.0904,-1.12763,0.90
102,0,11.900,13.1853,-38.5140,-0.7389,1.7400,4.0300,1.6925,1.8025,-4.0840,-1.12787,0.90
102,0,12.000,13.3648,-38.9207,-0.7545,1.7400,4.0300,1.6925,1.7901,-4.0596,-1.12787,0.90
102,0,12.100,13.5429,-39.3248,-0.7700,1.7400,4.0300,1.6925,1.7700,-4.0176,-1.12771,0.90
102,0,12.200,13.7195,-39.7258,-0.7854,1.7400,4.0300,1.6925,1.7541,-3.9846,-1.12787,0.90
102,0,12.300,13.8944,-40.1233,-0.8007,1.7400,4.0300,1.6925,1.7417,-3.9612,-1.12787,0.90
102,0,12.400,14.0673,-40.5170,-0.8159,1.7400,4.0300,1.6925,1.7216,-3.9227,-1.12787,0.90
102,0,12.500,14.2382,-40.9068,-0.8310,1.7400,4.0300,1.6925,1.6949,-3.8715,-1.12787,0.90
102,0,12.600,14.4070,-41.2928,-0.8459,1.7400,4.0300,1.6925,1.6794,-3.8485,-1.12787,0.90
102,0,12.700,14.5737,-41.6755,-0.8608,1.7400,4.0300,1.6925,1.6594,-3.8162,-1.12787,0.90
102,0,12.800,14.7384,-42.0551,-0.8755,1.7400,4.0300,1.6925,1.6364,-3.7755,-1.12787,0.90
102,0,12.900,14.9016,-42.4321,-0.8902,1.7400,4.0300,1.6925,1.6284,-3.7647,-1.12787,0.90
102,0,13.000,15.0637,-42.8070,-0.9048,1.7400,4.0300,1.6925,1.6190,-3.7474,-1.12787,0.90
102,0,13.100,15.2250,-43.1805,-0.9194,1.7400,4.0300,1.6925,1.6079,-3.7247,-1.12787,0.90
102,0,13.200,15.3859,-43.5534,-0.9339,1.7400,4.0300,1.6925,1.6060,-3.7213,-1.12787,0.90
103,0,7.300,-76.8464,130.6897,2.8893,1.8770,4.7193,2.1499,0.0273,-0.1293,0.36563,0.90
103,0,7.400,-76.8437,130.6768,2.8878,1.8770,4.7193,2.1499,0.0280,-0.1291,0.36560,0.90
103,0,7.500,-76.8408,130.6638,2.8863,1.8770,4.7193,2.1499,0.0302,-0.1285,0.36559,0.90
103,0,7.600,-76.8376,130.6510,2.8849,1.8770,4.7193,2.1499,0.0334,-0.1277,0.36566,0.90
103,0,7.700,-76.8341,130.6383,2.8834,1.8770,4.7193,2.1499,0.0377,-0.1259,0.36536,0.90
103,0,7.800,-76.8301,130.6259,2.8821,1.8770,4.7193,2.1499,0.0440,-0.1222,0.36559,0.90
103,0,7.900,-76.8253,130.6138,2.8807,1.8770,4.7193,2.1499,0.0536,-0.1174,0.36569,0.90
103,0,8.000,-76.8194,130.6024,2.8795,1.8770,4.7193,2.1499,0.0660,-0.1100,0.36565,0.90
103,0,8.100,-76.8121,130.5919,2.8784,1.8770,4.7193,2.1499,0.0807,-0.1004,0.36581,0.90
103,0,8.200,-76.8032,130.5823,2.8774,1.8770,4.7193,2.1499,0.0983,-0.0894,0.36613,0.90
103,0,8.300,-76.7924,130.5739,2.8765,1.8770,4.7193,2.1499,0.1186,-0.0771,0.36625,0.90
103,0,8.400,-76.7795,130.5669,2.8758,1.8770,4.7193,2.1499,0.1396,-0.0633,0.36633,0.90
103,0,8.500,-76.7646,130.5613,2.8752,1.8770,4.7193,2.1499,0.1575,-0.0494,0.36631,0.90
103,0,8.600,-76.7480,130.5570,2.8749,1.8770,4.7193,2.1499,0.1686,-0.0380,0.36645,0.90
103,0,8.700,-76.7309,130.5537,2.8746,1.8770,4.7193,2.1499,0.1710,-0.0296,0.36668,0.90
103,0,8.800,-76.7138,130.5511,2.8745,1.8770,4.7193,2.1499,0.1685,-0.0238,0.36676,0.90
103,0,8.900,-76.6971,130.5489,2.8745,1.8770,4.7193,2.1499,0.1643,-0.0203,0.36669,0.90
103,0,9.000,-76.6810,130.5470,2.8746,1.8770,4.7193,2.1499,0.1579,-0.0186,0.36662,0.90
103,0,9.100,-76.6656,130.5452,2.8748,1.8770,4.7193,2.1499,0.1491,-0.0180,0.36657,0.90
103,0,9.200,-76.6512,130.5434,2.8751,1.8770,4.7193,2.1499,0.1384,-0.0184,0.36651,0.90
103,0,9.300,-76.6380,130.5415,2.8754,1.8770,4.7193,2.1499,0.1249,-0.0196,0.36645,0.90
103,0,9.400,-76.6262,130.5395,2.8759,1.8770,4.7193,2.1499,0.1093,-0.0212,0.36639,0.90
103,0,9.500,-76.6161,130.5373,2.8763,1.8770,4.7193,2.1499,0.0934,-0.0237,0.36632,0.90
103,0,9.600,-76.6075,130.5348,2.8768,1.8770,4.7193,2.1499,0.0782,-0.0272,0.36628,0.90
103,0,9.700,-76.6004,130.5319,2.8773,1.8770,4.7193,2.1499,0.0640,-0.0312,0.36626,0.90
103,0,9.800,-76.5947,130.5285,2.8778,1.8770,4.7193,2.1499,0.0512,-0.0354,0.36628,0.90
103,0,9.900,-76.5902,130.5248,2.8784,1.8770,4.7193,2.1499,0.0402,-0.0400,0.36630,0.90
103,0,10.000,-76.5867,130.5206,2.8790,1.8770,4.7193,2.1499,0.0299,-0.0447,0.36626,0.90
103,0,10.100,-76.5842,130.5159,2.8796,1.8770,4.7193,2.1499,0.0206,-0.0498,0.36623,0.90
103,0,10.200,-76.5826,130.5106,2.8802,1.8770,4.7193,2.1499,0.0125,-0.0555,0.36619,0.90
103,0,10.300,-76.5817,130.5048,2.8809,1.8770,4.7193,2.1499,0.0055,-0.0609,0.36621,0.90
103,0,10.400,-76.5815,130.4984,2.8817,1.8770,4.7193,2.1499,-0.0000,-0.0658,0.36623,0.90
103,0,10.500,-76.5817,130.4916,2.8824,1.8770,4.7193,2.1499,-0.0045,-0.0702,0.36624,0.90
103,0,10.600,-76.5824,130.4844,2.8831,1.8770,4.7193,2.1499,-0.0078,-0.0737,0.36624,0.90
103,0,10.700,-76.5833,130.4769,2.8838,1.8770,4.7193,2.1499,-0.0094,-0.0756,0.36623,0.90
103,0,10.800,-76.5842,130.4693,2.8846,1.8770,4.7193,2.1499,-0.0090,-0.0757,0.36621,0.90
103,0,10.900,-76.5851,130.4617,2.8852,1.8770,4.7193,2.1499,-0.0075,-0.0747,0.36623,0.90
103,0,11.000,-76.5857,130.4543,2.8859,1.8770,4.7193,2.1499,-0.0053,-0.0726,0.36628,0.90
103,0,11.100,-76.5862,130.4472,2.8865,1.8770,4.7193,2.1499,-0.0024,-0.0694,0.36633,0.90
103,0,11.200,-76.5862,130.4404,2.8871,1.8770,4.7193,2.1499,0.0017,-0.0657,0.36643,0.90
103,0,11.300,-76.5858,130.4341,2.8876,1.8770,4.7193,2.1499,0.0068,-0.0610,0.36651,0.90
103,0,11.400,-76.5849,130.4283,2.8881,1.8770,4.7193,2.1499,0.0123,-0.0557,0.36656,0.90
103,0,11.500,-76.5834,130.4229,2.8886,1.8770,4.7193,2.1499,0.0173,-0.0508,0.36657,0.90
103,0,11.600,-76.5814,130.4181,2.8891,1.8770,4.7193,2.1499,0.0212,-0.0465,0.36660,0.90
103,0,11.700,-76.5791,130.4136,2.8895,1.8770,4.7193,2.1499,0.0227,-0.0429,0.36662,0.90
103,0,11.800,-76.5769,130.4095,2.8899,1.8770,4.7193,2.1499,0.0215,-0.0397,0.36666,0.90
103,0,11.900,-76.5748,130.4057,2.8903,1.8770,4.7193,2.1499,0.0184,-0.0375,0.36673,0.90
103,0,12.000,-76.5732,130.4020,2.8907,1.8770,4.7193,2.1499,0.0133,-0.0357,0.36678,0.90
103,0,12.100,-76.5721,130.3985,2.8911,1.8770,4.7193,2.1499,0.0069,-0.0339,0.36680,0.90
103,0,12.200,-76.5718,130.3952,2.8914,1.8770,4.7193,2.1499,0.0005,-0.0321,0.36683,0.90
103,0,12.300,-76.5721,130.3921,2.8918,1.8770,4.7193,2.1499,-0.0054,-0.0299,0.36685,0.90
103,0,12.400,-76.5729,130.3893,2.8921,1.8770,4.7193,2.1499,-0.0104,-0.0273,0.36685,0.90
103,0,12.500,-76.5741,130.3867,2.8924,1.8770,4.7193,2.1499,-0.0143,-0.0241,0.36686,0.90
103,0,12.600,-76.5757,130.3844,2.8926,1.8770,4.7193,2.1499,-0.0171,-0.0209,0.36687,0.90
103,0,12.700,-76.5776,130.3825,2.8929,1.8770,4.7193,2.1499,-0.0188,-0.0173,0.36689,0.90
103,0,12.800,-76.5795,130.3810,2.8931,1.8770,4.7193,2.1499,-0.0196,-0.0138,0.36690,0.90
103,0,12.900,-76.5815,130.3797,2.8933,1.8770,4.7193,2.1499,-0.0201,-0.0103,0.36691,0.90
103,0,13.000,-76.5835,130.3789,2.8935,1.8770,4.7193,2.1499,-0.0199,-0.0067,0.36691,0.90
103,0,13.100,-76.5855,130.3784,2.8937,1.8770,4.7193,2.1499,-0.0188,-0.0030,0.36692,0.90
103,0,13.200,-76.5873,130.3783,2.8938,1.8770,4.7193,2.1499,-0.0168,0.0008,0.36691,0.90
103,0,13.300,-76.5888,130.3786,2.8940,1.8770,4.7193,2.1499,-0.0141,0.0044,0.36690,0.90
103,0,13.400,-76.5901,130.3792,2.8940,1.8770,4.7193,2.1499,-0.0104,0.0081,0.36687,0.90
103,0,13.500,-76.5909,130.3802,2.8940,1.8770,4.7193,2.1499,-0.0059,0.0118,0.36680,0.90
103,0,13.600,-76.5913,130.3815,2.8940,1.8770,4.7193,2.1499,-0.0010,0.0154,0.36678,0.90
103,0,13.700,-76.5911,130.3833,2.8939,1.8770,4.7193,2.1499,0.0041,0.0188,0.36680,0.90
103,0,13.800,-76.5904,130.3853,2.8938,1.8770,4.7193,2.1499,0.0088,0.0220,0.36682,0.90
103,0,13.900,-76.5893,130.3877,2.8936,1.8770,4.7193,2.1499,0.0128,0.0249,0.36682,0.90
103,0,14.000,-76.5879,130.3903,2.8933,1.8770,4.7193,2.1499,0.0155,0.0270,0.36683,0.90
103,0,14.100,-76.5862,130.3931,2.8930,1.8770,4.7193,2.1499,0.0168,0.0286,0.36683,0.90
103,0,14.200,-76.5845,130.3960,2.8926,1.8770,4.7193,2.1499,0.0163,0.0293,0.36683,0.90
103,0,14.300,-76.5829,130.3989,2.8921,1.8770,4.7193,2.1499,0.0145,0.0289,0.36682,0.90
103,0,14.400,-76.5816,130.4018,2.8917,1.8770,4.7193,2.1499,0.0118,0.0269,0.36683,0.90
103,0,14.500,-76.5806,130.4043,2.8912,1.8770,4.7193,2.1499,0.0091,0.0236,0.36683,0.90
103,0,14.600,-76.5798,130.4065,2.8907,1.8770,4.7193,2.1499,0.0067,0.0201,0.36683,0.90
103,0,14.700,-76.5792,130.4083,2.8902,1.8770,4.7193,2.1499,0.0042,0.0165,0.36682,0.90
103,0,14.800,-76.5790,130.4098,2.8897,1.8770,4.7193,2.1499,0.0017,0.0131,0.36682,0.90
103,0,14.900,-76.5789,130.4109,2.8893,1.8770,4.7193,2.1499,-0.0004,0.0104,0.36682,0.90
103,0,15.000,-76.5790,130.4119,2.8888,1.8770,4.7193,2.1499,-0.0021,0.0083,0.36682,0.90
103,0,15.100,-76.5793,130.4126,2.8883,1.8770,4.7193,2.1499,-0.0034,0.0065,0.36682,0.90
103,0,15.200,-76.5797,130.4132,2.8879,1.8770,4.7193,2.1499,-0.0047,0.0053,0.36681,0.90
