track_id,cls,t,x,y,z,w,l,h,vx,vy,theta,conf
101,0,4.500000,-63.066300,118.810500,3.057600,1.922700,4.436900,1.579300,3.253500,-1.911600,-0.245190,0.900000
101,0,4.600000,-62.742200,118.615200,3.079900,1.922700,4.436900,1.579300,3.223200,-1.997900,-0.277590,0.900000
101,0,4.700000,-62.420300,118.410100,3.102000,1.922700,4.436900,1.579300,3.199200,-2.102600,-0.309970,0.900000
101,0,4.800000,-62.101100,118.193900,3.123900,1.922700,4.436900,1.579300,3.181800,-2.225600,-0.342360,0.900000
101,0,4.900000,-61.784800,117.965600,3.145600,1.922700,4.436900,1.579300,3.150400,-2.351100,-0.374740,0.900000
101,0,5.000000,-61.471800,117.724300,3.167200,1.922700,4.436900,1.579300,3.106000,-2.476400,-0.425230,0.900000
101,0,5.100000,-61.162400,117.469300,3.188500,1.922700,4.436900,1.579300,3.079900,-2.624300,-0.475710,0.900000
101,0,5.200000,-60.856700,117.200200,3.209600,1.922700,4.436900,1.579300,3.042300,-2.768200,-0.526170,0.900000
101,0,5.300000,-60.554800,116.916400,3.230600,1.922700,4.436900,1.579300,2.995100,-2.905700,-0.576620,0.900000
101,0,5.400000,-60.256500,116.617900,3.251500,1.922700,4.436900,1.579300,2.919100,-3.012200,-0.627040,0.900000
101,0,5.503000,-59.961400,116.304100,3.272400,1.922700,4.436900,1.579300,2.941200,-3.218300,-0.677490,0.900000
101,0,5.600000,-59.669100,115.975100,3.293200,1.922700,4.436900,1.579300,2.958000,-3.422100,-0.727910,0.900000
101,0,5.700000,-59.379100,115.630500,3.314100,1.922700,4.436900,1.579300,2.882100,-3.518100,-0.778360,0.900000
101,0,5.800000,-59.091500,115.270100,3.335000,1.922700,4.436900,1.579300,2.869700,-3.688900,-0.828850,0.900000
101,0,5.900000,-58.806000,114.893700,3.356200,1.922700,4.436900,1.579300,2.849500,-3.848500,-0.879320,0.900000
101,0,6.000000,-58.522400,114.501400,3.377500,1.922700,4.436900,1.579300,2.821900,-3.993500,-0.929800,0.900000
101,0,6.100000,-58.240500,114.093400,3.399100,1.922700,4.436900,1.579300,2.805100,-4.148100,-0.980340,0.900000
101,0,6.200000,-57.960300,113.670200,3.420800,1.922700,4.436900,1.579300,2.798900,-4.312700,-1.030840,0.900000
101,0,6.300000,-57.681500,113.232100,3.442800,1.922700,4.436900,1.579300,2.784600,-4.457900,-1.081370,0.900000
101,0,6.400000,-57.404100,112.779800,3.464900,1.922700,4.436900,1.579300,2.761400,-4.580700,-1.083300,0.900000
101,0,6.500000,-57.128100,112.314100,3.487100,1.922700,4.436900,1.579300,2.707800,-4.642700,-1.085230,0.900000
101,0,6.603000,-56.853700,111.836100,3.509300,1.922700,4.436900,1.579300,2.740100,-4.844300,-1.087140,0.900000
101,0,6.700000,-56.580800,111.346600,3.531400,1.922700,4.436900,1.579300,2.763300,-5.025700,-1.089060,0.900000
101,0,6.800000,-56.309700,110.846700,3.553300,1.922700,4.436900,1.579300,2.706300,-5.051800,-1.090950,0.900000
101,0,6.900000,-56.040300,110.337600,3.575000,1.922700,4.436900,1.579300,2.688800,-5.139900,-1.092820,0.900000
101,0,7.000000,-55.772700,109.820100,3.596300,1.922700,4.436900,1.579300,2.661400,-5.200000,-1.094740,0.900000
101,0,7.100000,-55.507000,109.295500,3.617100,1.922700,4.436900,1.579300,2.642100,-5.265500,-1.096630,0.900000
101,0,7.200000,-55.243200,108.765000,3.637300,1.922700,4.436900,1.579300,2.631400,-5.338600,-1.098620,0.900000
101,0,7.300000,-54.981400,108.229300,3.656900,1.922700,4.436900,1.579300,2.612500,-5.385900,-1.100480,0.900000
101,0,7.400000,-54.721400,107.689200,3.675800,1.922700,4.436900,1.579300,2.585600,-5.407300,-1.102370,0.900000
101,0,7.500000,-54.463300,107.145700,3.693900,1.922700,4.436900,1.579300,2.568000,-5.439900,-1.104260,0.900000
101,0,7.600000,-54.206800,106.599100,3.711200,1.922700,4.436900,1.579300,2.559800,-5.485400,-1.106080,0.900000
101,0,7.700000,-53.952000,106.050100,3.727600,1.922700,4.436900,1.579300,2.543700,-5.508300,-1.108020,0.900000
101,0,7.800000,-53.698800,105.498900,3.743100,1.922700,4.436900,1.579300,2.520100,-5.510300,-1.109910,0.900000
101,0,7.900000,-53.447000,104.945800,3.757700,1.922700,4.436900,1.579300,2.514500,-5.548800,-1.111720,0.900000
101,0,8.000000,-53.196500,104.390700,3.771400,1.922700,4.436900,1.579300,2.501400,-5.569700,-1.113650,0.900000
101,0,8.100000,-52.947400,103.833400,3.784200,1.922700,4.436900,1.579300,2.481100,-5.572700,-1.115400,0.900000
101,0,8.200000,-52.699300,103.274000,3.796200,1.922700,4.436900,1.579300,2.470300,-5.595200,-1.117010,0.900000
101,0,8.300000,-52.452300,102.712200,3.807400,1.922700,4.436900,1.579300,2.469100,-5.637900,-1.115230,0.900000
101,0,8.400000,-52.206200,102.147900,3.817700,1.922700,4.436900,1.579300,2.461300,-5.662800,-1.113490,0.900000
101,0,8.500000,-51.960700,101.581200,3.827200,1.922700,4.436900,1.579300,2.446700,-5.668000,-1.111870,0.900000
101,0,8.600000,-51.715900,101.012100,3.835900,1.922700,4.436900,1.579300,2.449900,-5.709600,-1.110130,0.900000
101,0,8.700000,-51.471400,100.440700,3.843900,1.922700,4.436900,1.579300,2.446800,-5.731800,-1.108300,0.900000
101,0,8.800000,-51.227200,99.867200,3.851000,1.922700,4.436900,1.579300,2.438000,-5.734300,-1.106580,0.900000
101,0,8.900000,-50.982900,99.291600,3.857300,1.922700,4.436900,1.579300,2.448000,-5.773300,-1.104970,0.900000
101,0,9.000000,-50.738200,98.714100,3.862800,1.922700,4.436900,1.579300,2.453200,-5.793100,-1.103360,0.900000
101,0,9.100000,-50.492900,98.134600,3.867600,1.922700,4.436900,1.579300,2.453500,-5.795700,-1.101750,0.900000
101,0,9.200000,-50.246600,97.552700,3.871500,1.922700,4.436900,1.579300,2.473500,-5.838000,-1.100130,0.900000
101,0,9.300000,-49.998800,96.968600,3.874500,1.922700,4.436900,1.579300,2.489600,-5.862600,-1.098520,0.900000
101,0,9.400000,-49.749300,96.381800,3.876800,1.922700,4.436900,1.579300,2.502700,-5.872800,-1.096900,0.900000
101,0,9.500000,-49.497300,95.791700,3.878100,1.922700,4.436900,1.579300,2.530500,-5.910300,-1.095300,0.900000
101,0,9.600000,-49.242200,95.197400,3.878600,1.922700,4.436900,1.579300,2.574500,-5.978300,-1.093670,0.900000
101,0,9.700000,-48.983100,94.597600,3.878200,1.922700,4.436900,1.579300,2.618700,-6.040000,-1.092020,0.900000
101,0,9.800000,-48.719200,93.991000,3.877000,1.922700,4.436900,1.579300,2.663800,-6.096900,-1.090350,0.900000
101,0,9.900000,-48.449300,93.375900,3.874800,1.922700,4.436900,1.579300,2.735400,-6.208100,-1.088670,0.900000
101,0,10.000000,-48.172800,92.751100,3.871600,1.922700,4.436900,1.579300,2.806000,-6.310900,-1.087040,0.900000
101,0,10.100000,-47.888900,92.115400,3.867500,1.922700,4.436900,1.579300,2.874400,-6.404100,-1.085400,0.900000
101,0,10.200000,-47.596800,91.467700,3.862400,1.922700,4.436900,1.579300,2.968900,-6.550700,-1.086280,0.900000
101,0,10.300000,-47.295900,90.807000,3.856300,1.922700,4.436900,1.579300,3.059200,-6.684800,-1.086260,0.900000
101,0,10.400000,-46.985800,90.132600,3.849000,1.922700,4.436900,1.579300,3.142300,-6.801600,-1.086250,0.900000
101,0,10.500000,-46.666200,89.444000,3.840600,1.922700,4.436900,1.579300,3.236000,-6.942300,-1.086240,0.900000
101,0,10.600000,-46.337300,88.741400,3.830900,1.922700,4.436900,1.579300,3.338800,-7.105400,-1.086240,0.900000
101,0,10.700000,-45.999400,88.024800,3.819900,1.922700,4.436900,1.579300,3.427200,-7.243500,-1.086240,0.900000
101,0,10.800000,-45.652800,87.294600,3.807500,1.922700,4.436900,1.579300,3.499300,-7.355700,-1.086260,0.900000
101,0,10.900000,-45.298100,86.550800,3.793700,1.922700,4.436900,1.579300,3.588000,-7.515100,-1.086250,0.900000
101,0,11.000000,-44.936100,85.793600,3.778300,1.922700,4.436900,1.579300,3.657300,-7.649200,-1.086210,0.900000
101,0,11.100000,-44.567700,85.023000,3.761300,1.922700,4.436900,1.579300,3.706600,-7.756800,-1.086170,0.900000
101,0,11.200000,-44.193400,84.239200,3.742700,1.922700,4.436900,1.579300,3.774000,-7.914100,-1.086090,0.900000
101,0,11.300000,-43.813900,83.442400,3.722300,1.922700,4.436900,1.579300,3.823800,-8.043200,-1.086030,0.900000
101,0,11.400000,-43.429700,82.632800,3.700200,1.922700,4.436900,1.579300,3.856700,-8.142600,-1.085990,0.900000
101,0,11.500000,-43.041000,81.810700,3.676300,1.922700,4.436900,1.579300,3.899200,-8.265700,-1.085980,0.900000
101,0,11.600000,-42.648300,80.976400,3.650500,1.922700,4.436900,1.579300,3.952600,-8.413300,-1.085950,0.900000
101,0,11.700000,-42.251600,80.130200,3.622900,1.922700,4.436900,1.579300,3.991400,-8.529700,-1.086780,0.900000
101,0,11.800000,-41.851100,79.272700,3.593500,1.922700,4.436900,1.579300,4.015300,-8.613000,-1.089200,0.900000
101,0,11.900000,-41.446900,78.404300,3.562200,1.922700,4.436900,1.579300,4.063900,-8.747400,-1.091580,0.900000
101,0,12.000000,-41.039400,77.525600,3.529200,1.922700,4.436900,1.579300,4.097400,-8.846800,-1.093980,0.900000
101,0,12.100000,-40.628600,76.637300,3.494500,1.922700,4.436900,1.579300,4.115200,-8.909300,-1.096410,0.900000
101,0,12.200000,-40.214700,75.740200,3.458300,1.922700,4.436900,1.579300,4.144500,-8.993300,-1.098830,0.900000
101,0,12.300000,-39.798000,74.835100,3.420600,1.922700,4.436900,1.579300,4.185800,-9.099400,-1.101260,0.900000
101,0,12.400000,-39.378700,73.922800,3.381700,1.922700,4.436900,1.579300,4.211800,-9.167400,-1.103700,0.900000
101,0,12.500000,-38.956800,73.004100,3.341700,1.922700,4.436900,1.579300,4.222200,-9.196800,-1.106140,0.900000
101,0,12.600000,-38.532600,72.079800,3.301000,1.922700,4.436900,1.579300,4.258900,-9.279200,-1.108570,0.900000
101,0,12.700000,-38.106200,71.150700,3.259600,1.922700,4.436900,1.579300,4.280000,-9.324000,-1.111000,0.900000
101,0,12.800000,-37.677700,70.217500,3.217900,1.922700,4.436900,1.579300,4.285600,-9.331100,-1.113430,0.900000
101,0,12.900000,-37.247400,69.280900,3.176000,1.922700,4.436900,1.579300,4.318100,-9.393600,-1.115860,0.900000
101,0,13.000000,-36.815300,68.341400,3.134200,1.922700,4.436900,1.579300,4.334700,-9.419300,-1.118300,0.900000
101,0,13.100000,-36.381600,67.399600,3.092600,1.922700,4.436900,1.579300,4.335100,-9.408700,-1.120740,0.900000
101,0,13.200000,-35.946600,66.455900,3.051400,1.922700,4.436900,1.579300,4.362600,-9.456500,-1.123190,0.900000
101,0,13.300000,-35.510300,65.510800,3.010700,1.922700,4.436900,1.579300,4.374300,-9.469200,-1.125640,0.900000
101,0,13.400000,-35.072900,64.564600,2.970600,1.922700,4.436900,1.579300,4.370200,-9.447500,-1.128110,0.900000
101,0,13.500000,-34.634500,63.617600,2.931300,1.922700,4.436900,1.579300,4.379200,-9.453800,-1.130600,0.900000
101,0,13.600000,-34.195300,62.670200,2.892700,1.922700,4.436900,1.579300,4.400400,-9.487500,-1.133070,0.900000
101,0,13.700000,-33.755600,61.722600,2.854900,1.922700,4.436900,1.579300,4.404100,-9.486200,-1.135490,0.900000
101,0,13.800000,-33.315700,60.775400,2.818000,1.922700,4.436900,1.579300,4.389800,-9.449900,-1.137920,0.900000
101,0,13.900000,-32.875900,59.828900,2.781700,1.922700,4.436900,1.579300,4.400900,-9.472300,-1.138680,0.900000
101,0,14.000000,-32.436700,58.883500,2.746300,1.922700,4.436900,1.579300,4.394100,-9.458900,-1.139430,0.900000
101,0,14.100000,-31.998300,57.939700,2.711400,1.922700,4.436900,1.579300,4.369600,-9.409600,-1.140190,0.900000
101,0,14.200000,-31.561000,56.997900,2.677200,1.922700,4.436900,1.579300,4.356800,-9.386900,-1.140950,0.900000
101,0,14.300000,-31.125200,56.058600,2.643400,1.922700,4.436900,1.579300,4.356100,-9.390100,-1.141710,0.900000
101,0,14.400000,-30.691000,55.122500,2.610000,1.922700,4.436900,1.579300,4.339300,-9.356400,-1.142470,0.900000
101,0,14.500000,-30.258500,54.189900,2.577000,1.922700,4.436900,1.579300,4.307900,-9.287700,-1.143230,0.900000
101,0,14.600000,-29.827700,53.261300,2.544200,1.922700,4.436900,1.579300,4.306800,-9.279800,-1.143990,0.900000
101,0,14.700000,-29.398300,52.336400,2.511500,1.922700,4.436900,1.579300,4.293200,-9.240000,-1.144750,0.900000
101,0,14.800000,-28.970200,51.415700,2.478900,1.922700,4.436900,1.579300,4.267000,-9.167800,-1.145510,0.900000
101,0,14.900000,-28.543200,50.499200,2.446400,1.922700,4.436900,1.579300,4.271000,-9.156800,-1.146280,0.900000
101,0,15.000000,-28.117200,49.586800,2.413800,1.922700,4.436900,1.579300,4.263400,-9.116500,-1.147040,0.900000
101,0,15.100000,-27.691700,48.678400,2.381300,1.922700,4.436900,1.579300,4.244400,-9.048100,-1.147800,0.900000
101,0,15.200000,-27.266600,47.773700,2.348800,1.922700,4.436900,1.579300,4.240300,-9.013900,-1.148560,0.900000
101,0,15.300000,-26.842000,46.872100,2.316200,1.922700,4.436900,1.579300,4.250600,-9.014900,-1.149320,0.900000
101,0,15.400000,-26.417700,45.973100,2.283700,1.922700,4.436900,1.579300,4.249000,-8.991900,-1.150080,0.900000
101,0,15.500000,-25.993300,45.076200,2.251100,1.922700,4.436900,1.579300,4.234200,-8.947100,-1.150850,0.900000
101,0,15.600000,-25.569200,44.180200,2.218600,1.922700,4.436900,1.579300,4.233500,-8.941900,-1.151610,0.900000
103,0,7.300000,-76.846400,130.689700,2.889300,1.877000,4.719300,2.149900,0.027300,-0.129300,0.365630,0.900000
103,0,7.400000,-76.843700,130.676800,2.887800,1.877000,4.719300,2.149900,0.028000,-0.129100,0.365600,0.900000
103,0,7.500000,-76.840800,130.663800,2.886300,1.877000,4.719300,2.149900,0.030200,-0.128500,0.365590,0.900000
103,0,7.600000,-76.837600,130.651000,2.884900,1.877000,4.719300,2.149900,0.033400,-0.127700,0.365660,0.900000
103,0,7.700000,-76.834100,130.638300,2.883400,1.877000,4.719300,2.149900,0.037700,-0.125900,0.365360,0.900000
103,0,7.800000,-76.830100,130.625900,2.882100,1.877000,4.719300,2.149900,0.044000,-0.122200,0.365590,0.900000
103,0,7.900000,-76.825300,130.613800,2.880700,1.877000,4.719300,2.149900,0.053600,-0.117400,0.365690,0.900000
103,0,8.000000,-76.819400,130.602400,2.879500,1.877000,4.719300,2.149900,0.066000,-0.110000,0.365650,0.900000
103,0,8.100000,-76.812100,130.591900,2.878400,1.877000,4.719300,2.149900,0.080700,-0.100400,0.365810,0.900000
103,0,8.200000,-76.803200,130.582300,2.877400,1.877000,4.719300,2.149900,0.098300,-0.089400,0.366130,0.900000
103,0,8.300000,-76.792400,130.573900,2.876500,1.877000,4.719300,2.149900,0.118600,-0.077100,0.366250,0.900000
103,0,8.400000,-76.779500,130.566900,2.875800,1.877000,4.719300,2.149900,0.139600,-0.063300,0.366330,0.900000
103,0,8.500000,-76.764600,130.561300,2.875200,1.877000,4.719300,2.149900,0.157500,-0.049400,0.366310,0.900000
103,0,8.600000,-76.748000,130.557000,2.874900,1.877000,4.719300,2.149900,0.168600,-0.038000,0.366450,0.900000
103,0,8.700000,-76.730900,130.553700,2.874600,1.877000,4.719300,2.149900,0.171000,-0.029600,0.366680,0.900000
103,0,8.800000,-76.713800,130.551100,2.874500,1.877000,4.719300,2.149900,0.168500,-0.023800,0.366760,0.900000
103,0,8.900000,-76.697100,130.548900,2.874500,1.877000,4.719300,2.149900,0.164300,-0.020300,0.366690,0.900000
103,0,9.000000,-76.681000,130.547000,2.874600,1.877000,4.719300,2.149900,0.157900,-0.018600,0.366620,0.900000
103,0,9.100000,-76.665600,130.545200,2.874800,1.877000,4.719300,2.149900,0.149100,-0.018000,0.366570,0.900000
103,0,9.200000,-76.651200,130.543400,2.875100,1.877000,4.719300,2.149900,0.138400,-0.018400,0.366510,0.900000
103,0,9.300000,-76.638000,130.541500,2.875400,1.877000,4.719300,2.149900,0.124900,-0.019600,0.366450,0.900000
103,0,9.400000,-76.626200,130.539500,2.875900,1.877000,4.719300,2.149900,0.109300,-0.021200,0.366390,0.900000
103,0,9.500000,-76.616100,130.537300,2.876300,1.877000,4.719300,2.149900,0.093400,-0.023700,0.366320,0.900000
103,0,9.600000,-76.607500,130.534800,2.876800,1.877000,4.719300,2.149900,0.078200,-0.027200,0.366280,0.900000
103,0,9.700000,-76.600400,130.531900,2.877300,1.877000,4.719300,2.149900,0.064000,-0.031200,0.366260,0.900000
103,0,9.800000,-76.594700,130.528500,2.877800,1.877000,4.719300,2.149900,0.051200,-0.035400,0.366280,0.900000
103,0,9.900000,-76.590200,130.524800,2.878400,1.877000,4.719300,2.149900,0.040200,-0.040000,0.366300,0.900000
103,0,10.000000,-76.586700,130.520600,2.879000,1.877000,4.719300,2.149900,0.029900,-0.044700,0.366260,0.900000
103,0,10.100000,-76.584200,130.515900,2.879600,1.877000,4.719300,2.149900,0.020600,-0.049800,0.366230,0.900000
103,0,10.200000,-76.582600,130.510600,2.880200,1.877000,4.719300,2.149900,0.012500,-0.055500,0.366190,0.900000
103,0,10.300000,-76.581700,130.504800,2.880900,1.877000,4.719300,2.149900,0.005500,-0.060900,0.366210,0.900000
103,0,10.400000,-76.581500,130.498400,2.881700,1.877000,4.719300,2.149900,-0.000000,-0.065800,0.366230,0.900000
103,0,10.500000,-76.581700,130.491600,2.882400,1.877000,4.719300,2.149900,-0.004500,-0.070200,0.366240,0.900000
103,0,10.600000,-76.582400,130.484400,2.883100,1.877000,4.719300,2.149900,-0.007800,-0.073700,0.366240,0.900000
103,0,10.700000,-76.583300,130.476900,2.883800,1.877000,4.719300,2.149900,-0.009400,-0.075600,0.366230,0.900000
103,0,10.800000,-76.584200,130.469300,2.884600,1.877000,4.719300,2.149900,-0.009000,-0.075700,0.366210,0.900000
103,0,10.900000,-76.585100,130.461700,2.885200,1.877000,4.719300,2.149900,-0.007500,-0.074700,0.366230,0.900000
103,0,11.000000,-76.585700,130.454300,2.885900,1.877000,4.719300,2.149900,-0.005300,-0.072600,0.366280,0.900000
103,0,11.100000,-76.586200,130.447200,2.886500,1.877000,4.719300,2.149900,-0.002400,-0.069400,0.366330,0.900000
103,0,11.200000,-76.586200,130.440400,2.887100,1.877000,4.719300,2.149900,0.001700,-0.065700,0.366430,0.900000
103,0,11.300000,-76.585800,130.434100,2.887600,1.877000,4.719300,2.149900,0.006800,-0.061000,0.366510,0.900000
103,0,11.400000,-76.584900,130.428300,2.888100,1.877000,4.719300,2.149900,0.012300,-0.055700,0.366560,0.900000
103,0,11.500000,-76.583400,130.422900,2.888600,1.877000,4.719300,2.149900,0.017300,-0.050800,0.366570,0.900000
103,0,11.600000,-76.581400,130.418100,2.889100,1.877000,4.719300,2.149900,0.021200,-0.046500,0.366600,0.900000
103,0,11.700000,-76.579100,130.413600,2.889500,1.877000,4.719300,2.149900,0.022700,-0.042900,0.366620,0.900000
103,0,11.800000,-76.576900,130.409500,2.889900,1.877000,4.719300,2.149900,0.021500,-0.039700,0.366660,0.900000
103,0,11.900000,-76.574800,130.405700,2.890300,1.877000,4.719300,2.149900,0.018400,-0.037500,0.366730,0.900000
103,0,12.000000,-76.573200,130.402000,2.890700,1.877000,4.719300,2.149900,0.013300,-0.035700,0.366780,0.900000
103,0,12.100000,-76.572100,130.398500,2.891100,1.877000,4.719300,2.149900,0.006900,-0.033900,0.366800,0.900000
103,0,12.200000,-76.571800,130.395200,2.891400,1.877000,4.719300,2.149900,0.000500,-0.032100,0.366830,0.900000
103,0,12.300000,-76.572100,130.392100,2.891800,1.877000,4.719300,2.149900,-0.005400,-0.029900,0.366850,0.900000
103,0,12.400000,-76.572900,130.389300,2.892100,1.877000,4.719300,2.149900,-0.010400,-0.027300,0.366850,0.900000
103,0,12.500000,-76.574100,130.386700,2.892400,1.877000,4.719300,2.149900,-0.014300,-0.024100,0.366860,0.900000
103,0,12.600000,-76.575700,130.384400,2.892600,1.877000,4.719300,2.149900,-0.017100,-0.020900,0.366870,0.900000
103,0,12.700000,-76.577600,130.382500,2.892900,1.877000,4.719300,2.149900,-0.018800,-0.017300,0.366890,0.900000
103,0,12.800000,-76.579500,130.381000,2.893100,1.877000,4.719300,2.149900,-0.019600,-0.013800,0.366900,0.900000
103,0,12.900000,-76.581500,130.379700,2.893300,1.877000,4.719300,2.149900,-0.020100,-0.010300,0.366910,0.900000
103,0,13.000000,-76.583500,130.378900,2.893500,1.877000,4.719300,2.149900,-0.019900,-0.006700,0.366910,0.900000
103,0,13.100000,-76.585500,130.378400,2.893700,1.877000,4.719300,2.149900,-0.018800,-0.003000,0.366920,0.900000
103,0,13.200000,-76.587300,130.378300,2.893800,1.877000,4.719300,2.149900,-0.016800,0.000800,0.366910,0.900000
103,0,13.300000,-76.588800,130.378600,2.894000,1.877000,4.719300,2.149900,-0.014100,0.004400,0.366900,0.900000
103,0,13.400000,-76.590100,130.379200,2.894000,1.877000,4.719300,2.149900,-0.010400,0.008100,0.366870,0.900000
103,0,13.500000,-76.590900,130.380200,2.894000,1.877000,4.719300,2.149900,-0.005900,0.011800,0.366800,0.900000
103,0,13.600000,-76.591300,130.381500,2.894000,1.877000,4.719300,2.149900,-0.001000,0.015400,0.366780,0.900000
103,0,13.700000,-76.591100,130.383300,2.893900,1.877000,4.719300,2.149900,0.004100,0.018800,0.366800,0.900000
103,0,13.800000,-76.590400,130.385300,2.893800,1.877000,4.719300,2.149900,0.008800,0.022000,0.366820,0.900000
103,0,13.900000,-76.589300,130.387700,2.893600,1.877000,4.719300,2.149900,0.012800,0.024900,0.366820,0.900000
103,0,14.000000,-76.587900,130.390300,2.893300,1.877000,4.719300,2.149900,0.015500,0.027000,0.366830,0.900000
103,0,14.100000,-76.586200,130.393100,2.893000,1.877000,4.719300,2.149900,0.016800,0.028600,0.366830,0.900000
103,0,14.200000,-76.584500,130.396000,2.892600,1.877000,4.719300,2.149900,0.016300,0.029300,0.366830,0.900000
103,0,14.300000,-76.582900,130.398900,2.892100,1.877000,4.719300,2.149900,0.014500,0.028900,0.366820,0.900000
103,0,14.400000,-76.581600,130.401800,2.891700,1.877000,4.719300,2.149900,0.011800,0.026900,0.366830,0.900000
103,0,14.500000,-76.580600,130.404300,2.891200,1.877000,4.719300,2.149900,0.009100,0.023600,0.366830,0.900000
103,0,14.600000,-76.579800,130.406500,2.890700,1.877000,4.719300,2.149900,0.006700,0.020100,0.366830,0.900000
103,0,14.700000,-76.579200,130.408300,2.890200,1.877000,4.719300,2.149900,0.004200,0.016500,0.366820,0.900000
103,0,14.800000,-76.579000,130.409800,2.889700,1.877000,4.719300,2.149900,0.001700,0.013100,0.366820,0.900000
103,0,14.900000,-76.578900,130.410900,2.889300,1.877000,4.719300,2.149900,-0.000400,0.010400,0.366820,0.900000
103,0,15.000000,-76.579000,130.411900,2.888800,1.877000,4.719300,2.149900,-0.002100,0.008300,0.366820,0.900000
103,0,15.100000,-76.579300,130.412600,2.888300,1.877000,4.719300,2.149900,-0.003400,0.006500,0.366820,0.900000
103,0,15.200000,-76.579700,130.413200,2.887900,1.877000,4.719300,2.149900,-0.004700,0.005300,0.366810,0.900000
103,0,15.300000,-76.580300,130.413700,2.887400,1.877000,4.719300,2.149900,-0.005800,0.004400,0.366810,0.900000
103,0,15.400000,-76.580900,130.414000,2.887000,1.877000,4.719300,2.149900,-0.006500,0.003700,0.366810,0.900000
103,0,15.500000,-76.581600,130.414400,2.886500,1.877000,4.719300,2.149900,-0.006900,0.003400,0.366800,0.900000
103,0,15.600000,-76.582300,130.414700,2.886100,1.877000,4.719300,2.149900,-0.007000,0.003400,0.366810,0.900000
104,0,0.000000,-12.170400,11.585200,1.194300,1.740000,4.289700,1.823100,-0.093700,0.138000,-1.115360,0.900000
104,0,0.100000,-12.179800,11.599000,1.195100,1.740000,4.289700,1.823100,-0.094000,0.138200,-1.115380,0.900000
104,0,0.200000,-12.189200,11.612800,1.195800,1.740000,4.289700,1.823100,-0.093600,0.137200,-1.115380,0.900000
104,0,0.300000,-12.198500,11.626400,1.196500,1.740000,4.289700,1.823100,-0.092900,0.136000,-1.115370,0.900000
104,0,0.400000,-12.207800,11.640100,1.197200,1.740000,4.289700,1.823100,-0.093600,0.138000,-1.115410,0.900000
104,0,0.500000,-12.217200,11.654000,1.198000,1.740000,4.289700,1.823100,-0.094800,0.142400,-1.115350,0.900000
104,0,0.600000,-12.226700,11.668500,1.198700,1.740000,4.289700,1.823100,-0.096000,0.148400,-1.115360,0.900000
104,0,0.700000,-12.236400,11.683700,1.199400,1.740000,4.289700,1.823100,-0.097500,0.156100,-1.115340,0.900000
104,0,0.800000,-12.246200,11.699800,1.200200,1.740000,4.289700,1.823100,-0.098400,0.164900,-1.115380,0.900000
104,0,0.900000,-12.256100,11.716700,1.200900,1.740000,4.289700,1.823100,-0.097400,0.173200,-1.115370,0.900000
104,0,1.000000,-12.265700,11.734400,1.201600,1.740000,4.289700,1.823100,-0.093200,0.180900,-1.115420,0.900000
104,0,1.100000,-12.274800,11.752900,1.202300,1.740000,4.289700,1.823100,-0.086400,0.189400,-1.115450,0.900000
104,0,1.200000,-12.283000,11.772200,1.202900,1.740000,4.289700,1.823100,-0.076500,0.195600,-1.115460,0.900000
104,0,1.300000,-12.290000,11.792000,1.203500,1.740000,4.289700,1.823100,-0.064300,0.198600,-1.115480,0.900000
